date,deal_type,volume_gj_per_day,price,supplier,delivery_point,start_date,end_date
2024-10-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-10-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-10-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-10-31,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-11-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2024-12-31,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-01-31,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-02-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-03-31,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-04-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-05-31,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-06-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-07-31,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-10,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-11,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-12,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-13,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-14,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-15,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-16,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-17,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-18,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-19,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-20,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-21,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-22,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-23,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-24,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-25,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-26,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-27,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-28,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-29,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-30,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-08-31,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-09-01,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-09-02,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-09-03,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-09-04,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-09-05,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-09-06,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-09-07,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-09-08,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
2025-09-09,Fixed,1000.0,3.25,Shell,DAWN,2021-08-02,2025-12-31
